observation_idx,ensemble_std
150,14.0
151,14.0
152,40.0
153,48.0
154,49.95998398718719
155,38.41874542459709
156,49.63869458396343
157,48.0
158,23.748684174075834
159,19.595917942265423
160,14.0
161,14.0
162,49.63869458396343
163,48.53864439804639
164,14.0
165,19.595917942265423
166,14.0
167,23.748684174075834
168,23.748684174075834
169,14.0
170,27.129319932501073
171,14.0
172,34.698703145794944
173,38.41874542459709
174,30.0
175,14.0
176,14.0
177,14.0
178,14.0
179,30.0
180,30.0
181,14.0
182,14.0
183,14.0
184,14.0
185,23.748684174075834
186,14.0
187,30.0
188,49.95998398718719
189,44.8998886412873
190,32.49615361854384
191,36.66060555964672
192,49.63869458396343
193,49.839743177508446
194,34.698703145794944
195,32.49615361854384
196,44.8998886412873
197,45.8257569495584
198,19.595917942265423
199,23.748684174075834
200,27.129319932501073
201,32.49615361854384
202,30.0
203,14.0
204,19.595917942265423
205,27.129319932501073
206,27.129319932501073
207,14.0
208,14.0
209,14.0
210,19.595917942265423
211,27.129319932501073
212,46.647615158762406
213,14.0
214,14.0
215,19.595917942265423
216,49.35585071701227
217,34.698703145794944
218,14.0
219,34.698703145794944
220,19.595917942265423
221,19.595917942265423
222,14.0
223,14.0
224,14.0
225,44.8998886412873
226,42.708313008125245
227,49.839743177508446
228,30.0
229,38.41874542459709
230,27.129319932501073
231,27.129319932501073
232,32.49615361854384
233,36.66060555964672
234,47.37087712930804
235,34.698703145794944
236,43.86342439892262
237,49.839743177508446
238,14.0
239,30.0
240,27.129319932501073
241,27.129319932501073
242,30.0
243,48.98979485566356
244,47.37087712930804
245,23.748684174075834
246,32.49615361854384
247,32.49615361854384
248,34.698703145794944
249,14.0
250,14.0
251,14.0
252,14.0
253,14.0
254,19.595917942265423
255,14.0
256,14.0
257,19.595917942265423
258,27.129319932501073
259,19.595917942265423
260,19.595917942265423
261,27.129319932501073
262,23.748684174075834
263,27.129319932501073
264,36.66060555964672
265,34.698703145794944
266,32.49615361854384
267,27.129319932501073
268,27.129319932501073
269,32.49615361854384
270,30.0
271,30.0
272,19.595917942265423
273,19.595917942265423
274,19.595917942265423
275,30.0
276,23.748684174075834
277,27.129319932501073
278,14.0
279,27.129319932501073
280,32.49615361854384
281,30.0
282,36.66060555964672
283,36.66060555964672
284,40.0
285,44.8998886412873
286,45.8257569495584
287,43.86342439892262
288,49.839743177508446
289,48.98979485566356
290,48.53864439804639
291,45.8257569495584
292,49.839743177508446
293,49.35585071701227
294,49.35585071701227
295,49.63869458396343
296,45.8257569495584
297,48.53864439804639
298,46.647615158762406
299,49.839743177508446
300,44.721359549995796
301,47.37087712930804
302,46.647615158762406
303,49.15282290977803
304,44.8998886412873
305,49.95998398718719
306,49.839743177508446
307,49.95998398718719
308,49.95998398718719
309,44.8998886412873
310,49.63869458396343
311,48.98979485566356
312,48.98979485566356
313,54.55272678794342
314,55.46169849544819
315,54.99090833947008
316,47.37087712930804
317,47.15930449020638
318,48.0
319,48.53864439804639
320,48.0
321,49.63869458396343
322,45.8257569495584
323,50.15974481593781
324,50.0
325,39.191835884530846
326,43.86342439892262
327,52.306787322488084
328,42.37924020083418
329,48.82622246293481
330,46.861498055439924
331,36.05551275463989
332,49.63869458396343
333,46.51881339845203
334,48.98979485566356
335,50.75431016179808
336,51.419840528729765
337,44.0
338,51.419840528729765
339,44.0
340,42.37924020083418
341,44.0
342,48.0
343,45.8257569495584
344,49.35585071701227
345,47.37087712930804
346,45.8257569495584
347,47.37087712930804
348,47.37087712930804
349,48.53864439804639
350,48.0
351,48.53864439804639
352,52.49761899362675
353,49.35585071701227
354,50.0
355,45.8257569495584
356,45.8257569495584
357,44.8998886412873
358,47.37087712930804
359,46.51881339845203
360,49.35585071701227
361,40.0
362,23.748684174075834
363,19.595917942265423
364,41.42463035441596
365,50.0
366,49.95998398718719
367,14.0
368,14.0
369,19.595917942265423
370,19.595917942265423
371,14.0
372,19.595917942265423
373,14.0
374,14.0
375,14.0
376,14.0
377,14.0
378,49.35585071701227
379,19.595917942265423
380,23.748684174075834
381,30.0
382,27.129319932501073
383,27.129319932501073
384,40.0
385,14.0
386,19.595917942265423
387,38.41874542459709
388,34.698703145794944
389,44.8998886412873
390,14.0
391,14.0
392,19.595917942265423
393,27.129319932501073
394,30.0
395,19.595917942265423
396,14.0
397,14.0
398,14.0
399,14.0
400,40.0
401,47.37087712930804
402,49.35585071701227
403,48.98979485566356
404,23.748684174075834
405,23.748684174075834
406,27.129319932501073
407,23.748684174075834
408,19.595917942265423
409,14.0
410,27.129319932501073
411,14.0
412,14.0
413,34.698703145794944
414,14.0
415,19.595917942265423
416,27.129319932501073
417,23.748684174075834
418,14.0
419,19.595917942265423
420,27.129319932501073
421,14.0
422,27.129319932501073
423,24.413111231467404
424,27.129319932501073
425,27.129319932501073
426,23.748684174075834
427,23.748684174075834
428,19.595917942265423
429,14.0
430,14.0
431,30.0
432,19.595917942265423
433,23.748684174075834
434,23.748684174075834
435,14.0
436,14.0
437,14.0
438,27.129319932501073
439,19.595917942265423
440,14.0
441,14.0
442,14.0
443,23.748684174075834
444,23.748684174075834
445,14.0
446,14.0
447,42.708313008125245
448,40.0
449,14.0
450,19.595917942265423
451,23.748684174075834
452,23.748684174075834
453,23.748684174075834
454,23.748684174075834
455,27.129319932501073
456,36.66060555964672
457,38.41874542459709
458,36.66060555964672
459,30.0
460,30.0
461,19.595917942265423
462,30.0
463,38.41874542459709
464,30.0
465,36.66060555964672
466,48.0
467,48.0
468,47.37087712930804
469,47.37087712930804
470,23.748684174075834
471,38.41874542459709
472,41.42463035441596
473,41.42463035441596
474,23.748684174075834
475,14.0
476,24.413111231467404
477,14.0
478,14.0
479,23.748684174075834
480,23.748684174075834
481,14.0
482,19.595917942265423
483,14.0
484,19.595917942265423
485,19.595917942265423
486,14.0
487,19.595917942265423
488,27.129319932501073
489,27.129319932501073
490,19.595917942265423
491,19.595917942265423
492,23.748684174075834
493,14.0
494,14.0
495,14.0
496,14.0
497,14.0
498,23.748684174075834
499,14.0
500,14.0
501,14.0
502,14.0
503,34.698703145794944
504,32.49615361854384
505,27.129319932501073
506,47.37087712930804
507,48.0
508,43.86342439892262
509,45.8257569495584
510,49.95998398718719
511,49.35585071701227
512,49.839743177508446
513,49.95998398718719
514,48.0
515,50.0
516,38.41874542459709
517,49.95998398718719
518,49.35585071701227
519,40.0
520,38.41874542459709
521,49.839743177508446
522,49.63869458396343
523,45.8257569495584
524,49.35585071701227
525,48.98979485566356
526,49.63869458396343
527,38.41874542459709
528,48.0
529,40.0
530,31.04834939252005
531,31.559467676119
532,36.05551275463989
533,45.8257569495584
534,49.839743177508446
535,49.839743177508446
536,36.05551275463989
537,34.698703145794944
538,48.53864439804639
539,38.41874542459709
540,49.35585071701227
541,43.86342439892262
542,43.86342439892262
543,45.8257569495584
544,47.37087712930804
545,45.8257569495584
546,44.8998886412873
547,14.0
548,44.8998886412873
549,31.559467676119
550,48.0
551,48.82622246293481
552,50.0
553,42.708313008125245
554,49.95998398718719
555,48.53864439804639
556,48.0
557,48.98979485566356
558,49.35585071701227
559,49.35585071701227
560,48.98979485566356
561,42.708313008125245
562,41.42463035441596
563,34.698703145794944
564,48.2078831727758
565,49.63869458396343
566,48.98979485566356
567,31.04834939252005
568,24.413111231467404
569,23.748684174075834
570,40.0
571,38.157568056677825
572,46.647615158762406
573,46.647615158762406
574,41.42463035441596
575,41.42463035441596
576,44.8998886412873
577,46.647615158762406
578,49.63869458396343
579,38.41874542459709
580,27.129319932501073
581,19.595917942265423
582,42.708313008125245
583,47.15930449020638
584,34.698703145794944
585,27.129319932501073
586,19.595917942265423
587,32.49615361854384
588,40.0
589,41.42463035441596
590,41.42463035441596
591,40.0
592,36.66060555964672
593,30.0
594,30.0
595,32.49615361854384
596,30.0
597,27.129319932501073
598,27.129319932501073
599,27.129319932501073
600,30.0
601,19.595917942265423
602,14.0
603,27.129319932501073
604,30.0
605,30.0
606,23.748684174075834
607,23.748684174075834
608,19.595917942265423
609,27.129319932501073
610,32.49615361854384
611,30.0
612,30.0
613,32.49615361854384
614,19.595917942265423
615,19.595917942265423
616,30.0
617,36.66060555964672
618,38.41874542459709
619,34.698703145794944
620,45.8257569495584
621,47.37087712930804
622,49.63869458396343
623,48.98979485566356
624,44.8998886412873
625,44.8998886412873
626,43.86342439892262
627,48.53864439804639
628,38.41874542459709
629,38.41874542459709
630,40.0
631,41.42463035441596
632,34.698703145794944
633,38.41874542459709
634,38.41874542459709
635,40.0
636,48.0
637,42.708313008125245
638,32.49615361854384
639,32.49615361854384
640,23.748684174075834
641,19.595917942265423
642,36.66060555964672
643,48.0
644,23.748684174075834
645,19.595917942265423
646,43.86342439892262
647,14.0
648,14.0
649,32.49615361854384
650,27.129319932501073
651,43.86342439892262
652,14.0
653,44.8998886412873
654,14.0
655,30.0
656,14.0
657,23.748684174075834
658,30.0
659,34.698703145794944
660,32.49615361854384
661,49.63869458396343
662,27.129319932501073
663,49.63869458396343
664,30.0
665,49.95998398718719
666,48.98979485566356
667,48.98979485566356
668,49.63869458396343
669,49.63869458396343
670,47.37087712930804
671,48.98979485566356
672,46.647615158762406
673,44.8998886412873
674,43.86342439892262
675,44.8998886412873
676,45.8257569495584
677,38.41874542459709
678,23.748684174075834
679,19.595917942265423
680,14.0
681,23.748684174075834
682,14.0
683,42.708313008125245
684,41.42463035441596
685,47.37087712930804
686,23.748684174075834
687,28.0
688,14.0
689,30.0
690,14.0
691,14.0
692,19.595917942265423
693,19.595917942265423
694,43.86342439892262
695,42.708313008125245
696,45.8257569495584
697,27.129319932501073
698,30.0
699,14.0
700,34.698703145794944
701,34.698703145794944
702,32.49615361854384
703,23.748684174075834
704,14.0
705,19.595917942265423
706,14.0
707,19.595917942265423
708,27.129319932501073
709,23.748684174075834
710,23.748684174075834
711,23.748684174075834
712,14.0
713,19.595917942265423
714,19.595917942265423
715,14.0
716,27.129319932501073
717,30.0
718,14.0
719,42.708313008125245
720,30.0
721,47.37087712930804
722,30.0
723,30.0
724,40.0
725,27.129319932501073
726,19.595917942265423
727,23.748684174075834
728,23.748684174075834
729,49.839743177508446
730,43.86342439892262
731,43.86342439892262
732,43.86342439892262
733,44.8998886412873
734,48.0
735,49.95998398718719
736,49.95998398718719
737,49.95998398718719
738,49.839743177508446
739,49.95998398718719
740,49.63869458396343
741,44.8998886412873
742,50.0
743,36.66060555964672
744,41.42463035441596
745,53.85164807134504
746,48.53864439804639
747,49.95998398718719
748,45.8257569495584
749,46.647615158762406
750,48.0
751,36.66060555964672
752,36.66060555964672
753,40.0
754,50.0
755,57.1314274283428
756,57.41080037762929
757,53.25410782277739
758,69.16646586316233
759,45.8257569495584
760,49.95998398718719
761,38.41874542459709
762,36.66060555964672
763,49.63869458396343
764,50.950956811427986
765,47.37087712930804
766,40.0
767,48.98979485566356
768,50.0
769,49.95998398718719
770,48.98979485566356
771,40.0
772,46.647615158762406
773,36.66060555964672
774,36.66060555964672
775,34.698703145794944
776,48.53864439804639
777,36.66060555964672
778,36.66060555964672
779,49.839743177508446
780,44.721359549995796
781,43.86342439892262
782,32.49615361854384
783,49.35585071701227
784,40.0
785,41.42463035441596
786,48.98979485566356
787,50.15974481593781
788,47.15930449020638
789,40.0
790,40.0
791,41.42463035441596
792,44.8998886412873
793,45.8257569495584
794,40.0
795,48.0
796,48.53864439804639
797,44.8998886412873
798,48.98979485566356
799,48.98979485566356
800,48.53864439804639
801,44.8998886412873
802,40.0
803,40.0
804,36.66060555964672
805,38.41874542459709
806,38.41874542459709
807,43.86342439892262
808,45.8257569495584
809,45.8257569495584
810,46.647615158762406
811,45.8257569495584
812,45.8257569495584
813,48.98979485566356
814,48.53864439804639
815,48.98979485566356
816,49.95998398718719
817,48.98979485566356
818,49.35585071701227
819,27.129319932501073
820,23.748684174075834
821,40.0
822,23.748684174075834
823,14.0
824,19.595917942265423
825,14.0
826,23.748684174075834
827,14.0
828,14.0
829,14.0
830,14.0
831,45.8257569495584
832,14.0
833,14.0
834,40.0
835,42.708313008125245
836,36.66060555964672
837,32.49615361854384
838,14.0
839,32.49615361854384
840,34.698703145794944
841,38.41874542459709
842,27.129319932501073
843,14.0
844,19.595917942265423
845,27.129319932501073
846,19.595917942265423
847,30.0
848,19.595917942265423
849,19.595917942265423
850,14.0
851,19.595917942265423
852,14.0
853,27.129319932501073
854,24.413111231467404
855,42.708313008125245
856,49.35585071701227
857,45.8257569495584
858,48.98979485566356
859,49.35585071701227
860,44.8998886412873
861,49.63869458396343
862,49.839743177508446
863,41.42463035441596
864,41.42463035441596
865,23.748684174075834
866,32.49615361854384
867,42.708313008125245
868,46.647615158762406
869,45.8257569495584
870,49.35585071701227
871,48.53864439804639
872,49.95998398718719
873,30.0
874,30.0
875,42.708313008125245
876,50.0
877,46.647615158762406
878,40.0
879,42.708313008125245
880,32.49615361854384
881,14.0
882,14.0
883,14.0
884,19.595917942265423
885,19.595917942265423
886,14.0
887,14.0
888,14.0
889,19.595917942265423
890,19.595917942265423
891,27.129319932501073
892,44.8998886412873
893,36.66060555964672
894,46.647615158762406
895,23.748684174075834
896,32.49615361854384
897,36.66060555964672
898,48.53864439804639
899,40.0
900,32.49615361854384
901,42.708313008125245
902,50.0
903,38.41874542459709
904,40.0
905,43.86342439892262
906,34.698703145794944
907,30.0
908,19.595917942265423
909,27.129319932501073
910,19.595917942265423
911,14.0
912,14.0
913,19.595917942265423
914,27.129319932501073
915,19.595917942265423
916,34.698703145794944
917,49.63869458396343
918,48.98979485566356
919,48.53864439804639
920,14.0
921,27.129319932501073
922,27.129319932501073
923,49.63869458396343
924,40.0
925,40.0
926,43.86342439892262
927,32.49615361854384
928,23.748684174075834
929,19.595917942265423
930,14.0
931,14.0
932,14.0
933,14.0
934,14.0
935,42.708313008125245
936,38.41874542459709
937,41.42463035441596
938,40.0
939,38.41874542459709
940,34.698703145794944
941,38.41874542459709
942,30.0
943,34.698703145794944
944,27.129319932501073
945,14.0
946,14.0
947,19.595917942265423
948,14.0
949,19.595917942265423
950,30.0
951,27.129319932501073
952,19.595917942265423
953,19.595917942265423
954,19.595917942265423
955,14.0
956,14.0
957,14.0
958,14.0
959,14.0
960,14.0
961,14.0
962,14.0
963,14.0
964,14.0
965,19.595917942265423
966,19.595917942265423
967,19.595917942265423
968,27.129319932501073
969,19.595917942265423
970,19.595917942265423
971,19.595917942265423
972,14.0
973,41.42463035441596
974,36.66060555964672
975,30.0
976,30.0
977,30.0
978,49.839743177508446
979,49.35585071701227
980,36.66060555964672
981,45.8257569495584
982,38.41874542459709
983,40.0
984,48.53864439804639
985,48.98979485566356
986,46.647615158762406
987,48.53864439804639
988,46.647615158762406
989,49.35585071701227
990,48.0
991,49.839743177508446
992,19.595917942265423
993,23.748684174075834
994,23.748684174075834
995,14.0
996,14.0
997,14.0
998,19.595917942265423
999,14.0
1000,14.0
1001,23.748684174075834
1002,19.595917942265423
1003,30.0
1004,49.63869458396343
1005,49.839743177508446
1006,49.95998398718719
1007,48.98979485566356
1008,49.95998398718719
1009,27.129319932501073
1010,23.748684174075834
1011,30.0
1012,27.129319932501073
1013,34.698703145794944
1014,23.748684174075834
1015,32.49615361854384
1016,43.86342439892262
1017,42.708313008125245
1018,41.42463035441596
1019,49.35585071701227
1020,50.0
1021,53.81449618829484
1022,24.413111231467404
1023,19.595917942265423
1024,30.0
1025,19.595917942265423
1026,14.0
1027,38.41874542459709
1028,34.698703145794944
1029,44.8998886412873
1030,49.63869458396343
1031,48.98979485566356
1032,23.748684174075834
1033,49.839743177508446
1034,43.86342439892262
1035,48.0
1036,23.748684174075834
1037,48.0
1038,23.748684174075834
1039,14.0
1040,23.748684174075834
1041,23.748684174075834
1042,14.0
1043,47.37087712930804
1044,49.95998398718719
1045,40.0
1046,30.0
1047,36.66060555964672
1048,19.595917942265423
1049,14.0
1050,14.0
1051,19.595917942265423
1052,19.595917942265423
1053,44.8998886412873
1054,49.95998398718719
1055,49.839743177508446
1056,31.04834939252005
1057,42.708313008125245
1058,49.63869458396343
1059,42.708313008125245
1060,34.698703145794944
1061,49.35585071701227
1062,38.41874542459709
1063,48.0
1064,47.37087712930804
1065,36.66060555964672
1066,38.41874542459709
1067,41.42463035441596
1068,49.95998398718719
1069,47.37087712930804
1070,48.0
1071,44.8998886412873
1072,42.708313008125245
1073,44.8998886412873
1074,49.839743177508446
1075,46.647615158762406
1076,47.37087712930804
1077,43.86342439892262
1078,36.66060555964672
1079,42.708313008125245
1080,30.0
1081,47.37087712930804
1082,41.7612260356422
1083,40.049968789001575
1084,44.8998886412873
1085,38.41874542459709
1086,32.49615361854384
1087,31.559467676119
1088,37.36308338453881
1089,38.41874542459709
1090,40.0
1091,38.41874542459709
1092,34.698703145794944
1093,27.129319932501073
1094,34.698703145794944
1095,43.86342439892262
1096,50.0
1097,41.42463035441596
1098,44.8998886412873
1099,47.37087712930804
1100,40.0
1101,42.708313008125245
1102,45.8257569495584
1103,42.37924020083418
1104,36.66060555964672
1105,33.704599092705436
1106,32.49615361854384
1107,36.66060555964672
1108,38.41874542459709
1109,36.66060555964672
1110,34.698703145794944
1111,27.129319932501073
1112,23.748684174075834
1113,36.66060555964672
1114,30.0
1115,19.595917942265423
1116,14.0
1117,14.0
1118,19.595917942265423
1119,14.0
1120,27.129319932501073
1121,34.698703145794944
1122,14.0
1123,49.35585071701227
1124,14.0
1125,14.0
1126,14.0
1127,14.0
1128,19.595917942265423
1129,19.595917942265423
1130,34.698703145794944
1131,14.0
1132,14.0
1133,34.698703145794944
1134,27.129319932501073
1135,32.49615361854384
1136,34.698703145794944
1137,46.647615158762406
1138,48.98979485566356
1139,48.53864439804639
1140,49.63869458396343
1141,14.0
1142,19.595917942265423
1143,14.0
1144,46.647615158762406
1145,14.0
1146,14.0
1147,14.0
1148,14.0
1149,14.0
1150,14.0
1151,14.0
1152,14.0
1153,14.0
1154,14.0
1155,14.0
1156,14.0
1157,14.0
1158,14.0
1159,14.0
1160,23.748684174075834
1161,14.0
1162,14.0
1163,49.95998398718719
1164,49.95998398718719
1165,23.748684174075834
1166,45.8257569495584
1167,41.42463035441596
1168,49.95998398718719
1169,42.708313008125245
1170,44.8998886412873
1171,49.95998398718719
1172,44.8998886412873
1173,19.595917942265423
1174,14.0
1175,42.708313008125245
1176,49.95998398718719
1177,14.0
1178,14.0
1179,14.0
1180,14.0
1181,14.0
1182,14.0
1183,14.0
1184,14.0
1185,14.0
1186,14.0
1187,34.698703145794944
1188,32.49615361854384
1189,19.595917942265423
1190,23.748684174075834
1191,14.0
1192,14.0
1193,19.595917942265423
1194,14.0
1195,49.63869458396343
1196,49.95998398718719
1197,49.95998398718719
1198,49.95998398718719
1199,48.0
1200,40.0
1201,41.7612260356422
1202,30.0
1203,31.04834939252005
1204,19.595917942265423
1205,42.708313008125245
1206,31.559467676119
1207,27.129319932501073
1208,14.0
1209,14.0
1210,27.129319932501073
1211,44.8998886412873
1212,49.63869458396343
1213,38.41874542459709
1214,43.86342439892262
1215,30.0
1216,32.49615361854384
1217,23.748684174075834
1218,32.49615361854384
1219,19.595917942265423
1220,30.0
1221,19.595917942265423
1222,19.595917942265423
1223,38.41874542459709
1224,34.698703145794944
1225,47.37087712930804
1226,49.63869458396343
1227,49.63869458396343
1228,49.35585071701227
1229,49.63869458396343
1230,49.63869458396343
1231,43.86342439892262
1232,49.95998398718719
1233,44.8998886412873
1234,30.0
1235,19.595917942265423
1236,30.0
1237,48.53864439804639
1238,42.708313008125245
1239,41.42463035441596
1240,27.129319932501073
1241,24.413111231467404
1242,14.0
1243,14.0
1244,32.49615361854384
1245,14.0
1246,23.748684174075834
1247,23.748684174075834
1248,14.0
1249,32.49615361854384
1250,19.595917942265423
1251,38.41874542459709
1252,27.129319932501073
1253,19.595917942265423
1254,36.66060555964672
1255,34.698703145794944
1256,45.8257569495584
1257,19.595917942265423
1258,34.698703145794944
1259,47.37087712930804
1260,41.42463035441596
1261,24.413111231467404
1262,40.0
1263,43.86342439892262
1264,38.41874542459709
1265,24.413111231467404
1266,14.0
1267,40.0
1268,49.35585071701227
1269,38.41874542459709
1270,45.8257569495584
1271,46.647615158762406
1272,38.41874542459709
1273,40.0
1274,43.86342439892262
1275,23.748684174075834
1276,49.35585071701227
1277,45.8257569495584
1278,24.413111231467404
1279,24.413111231467404
1280,19.595917942265423
1281,42.708313008125245
1282,23.748684174075834
1283,38.41874542459709
1284,14.0
1285,14.0
1286,23.748684174075834
1287,23.748684174075834
1288,23.748684174075834
1289,48.53864439804639
1290,48.53864439804639
1291,41.42463035441596
1292,41.42463035441596
1293,47.37087712930804
1294,43.86342439892262
1295,48.98979485566356
1296,36.66060555964672
1297,48.98979485566356
1298,45.8257569495584
1299,42.708313008125245
1300,48.98979485566356
1301,49.63869458396343
1302,47.37087712930804
1303,43.86342439892262
1304,49.95998398718719
1305,45.8257569495584
1306,42.708313008125245
1307,19.595917942265423
1308,36.66060555964672
1309,27.129319932501073
1310,19.595917942265423
1311,38.41874542459709
1312,32.49615361854384
1313,40.0
1314,34.698703145794944
1315,23.748684174075834
1316,34.698703145794944
1317,30.0
1318,19.595917942265423
1319,27.129319932501073
1320,46.647615158762406
1321,41.42463035441596
1322,34.698703145794944
1323,49.35585071701227
1324,32.49615361854384
1325,31.559467676119
1326,43.86342439892262
1327,48.98979485566356
1328,27.129319932501073
1329,19.595917942265423
1330,32.49615361854384
1331,34.698703145794944
1332,30.0
1333,48.0
1334,47.37087712930804
1335,48.0
1336,31.559467676119
1337,33.704599092705436
1338,41.42463035441596
1339,48.98979485566356
1340,48.0
1341,49.839743177508446
1342,43.86342439892262
1343,48.53864439804639
1344,48.98979485566356
1345,46.647615158762406
1346,48.0
1347,46.647615158762406
1348,47.37087712930804
1349,45.8257569495584
1350,47.37087712930804
1351,49.839743177508446
1352,48.98979485566356
1353,40.0
1354,38.41874542459709
1355,34.698703145794944
1356,27.129319932501073
1357,27.129319932501073
1358,38.41874542459709
1359,42.708313008125245
1360,48.53864439804639
1361,43.86342439892262
1362,45.8257569495584
1363,40.0
1364,49.63869458396343
1365,30.0
1366,27.129319932501073
1367,32.49615361854384
1368,43.86342439892262
1369,30.0
1370,34.698703145794944
1371,30.0
1372,27.129319932501073
1373,28.0
1374,49.839743177508446
1375,38.41874542459709
1376,27.129319932501073
1377,40.0
1378,48.0
1379,36.66060555964672
1380,38.41874542459709
1381,27.129319932501073
1382,19.595917942265423
1383,49.35585071701227
1384,40.0
1385,38.41874542459709
1386,19.595917942265423
1387,48.0
1388,43.86342439892262
1389,45.8257569495584
1390,49.35585071701227
1391,42.708313008125245
1392,49.35585071701227
1393,47.37087712930804
1394,49.839743177508446
1395,44.8998886412873
1396,45.8257569495584
1397,38.41874542459709
1398,14.0
1399,30.0
1400,14.0
1401,27.129319932501073
1402,32.49615361854384
1403,0.0
1404,0.0
1405,0.0
1406,30.0
1407,0.0
1408,14.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,14.0
1414,27.129319932501073
1415,19.595917942265423
1416,14.0
1417,49.839743177508446
1418,46.647615158762406
1419,32.49615361854384
1420,34.698703145794944
1421,45.8257569495584
1422,49.63869458396343
1423,27.129319932501073
1424,19.595917942265423
1425,14.0
1426,19.595917942265423
1427,30.0
1428,36.66060555964672
1429,40.0
1430,32.49615361854384
1431,34.698703145794944
1432,34.698703145794944
1433,14.0
1434,14.0
1435,19.595917942265423
1436,27.129319932501073
1437,43.86342439892262
1438,48.53864439804639
1439,49.95998398718719
1440,49.35585071701227
1441,43.86342439892262
1442,49.839743177508446
1443,38.41874542459709
1444,27.129319932501073
1445,32.49615361854384
1446,43.86342439892262
1447,30.0
1448,48.53864439804639
1449,19.595917942265423
1450,41.42463035441596
1451,49.35585071701227
1452,49.63869458396343
1453,34.698703145794944
1454,23.748684174075834
1455,14.0
1456,42.708313008125245
1457,43.86342439892262
1458,41.42463035441596
1459,23.748684174075834
1460,48.53864439804639
1461,48.0
1462,48.0
1463,47.37087712930804
1464,41.42463035441596
1465,44.8998886412873
1466,49.95998398718719
1467,49.839743177508446
1468,49.839743177508446
1469,48.98979485566356
1470,47.37087712930804
1471,49.35585071701227
1472,49.63869458396343
1473,36.66060555964672
1474,43.86342439892262
1475,40.0
1476,19.595917942265423
1477,19.595917942265423
1478,32.49615361854384
1479,19.595917942265423
1480,32.49615361854384
1481,23.748684174075834
1482,32.49615361854384
1483,27.129319932501073
1484,14.0
1485,23.748684174075834
1486,43.86342439892262
1487,49.95998398718719
1488,48.98979485566356
1489,45.8257569495584
1490,43.86342439892262
1491,49.35585071701227
1492,32.49615361854384
1493,19.595917942265423
1494,19.595917942265423
1495,41.42463035441596
1496,47.37087712930804
1497,38.41874542459709
1498,46.647615158762406
1499,49.95998398718719
1500,38.41874542459709
1501,43.86342439892262
1502,43.86342439892262
1503,30.0
1504,27.129319932501073
1505,19.595917942265423
1506,14.0
1507,23.748684174075834
1508,23.748684174075834
1509,27.129319932501073
1510,27.129319932501073
1511,27.129319932501073
1512,44.8998886412873
1513,41.42463035441596
